,accelerate,brakes,speed,Cluster
48087,0.0,1.0,1.0,0
48086,1.0,1.0,0.0,0
48085,0.0,2.0,2.0,0
48084,2.0,1.0,2.0,0
82421,0.0,1.0,1.0,0
82422,0.0,1.0,1.0,0
48088,0.0,2.0,0.0,0
48081,1.0,0.0,1.0,0
48079,0.0,1.0,0.0,0
48078,0.0,2.0,1.0,0
48077,0.0,1.0,2.0,0
82425,0.0,2.0,0.0,0
48075,0.0,0.0,2.0,0
82427,0.0,0.0,0.0,0
82423,1.0,2.0,0.0,0
82413,1.0,0.0,1.0,0
48089,1.0,1.0,1.0,0
82420,0.0,0.0,1.0,0
48105,0.0,0.0,1.0,0
82415,0.0,0.0,0.0,0
48103,0.0,0.0,0.0,0
48102,0.0,2.0,1.0,0
48101,0.0,0.0,0.0,0
48100,1.0,1.0,0.0,0
48090,1.0,1.0,0.0,0
48099,0.0,2.0,1.0,0
48097,1.0,0.0,0.0,0
48096,1.0,0.0,1.0,0
48095,1.0,2.0,1.0,0
82418,1.0,2.0,0.0,0
48093,2.0,0.0,1.0,0
82419,1.0,1.0,0.0,0
48098,0.0,2.0,0.0,0
48285,0.0,2.0,1.0,0
82370,0.0,2.0,1.0,0
48287,1.0,2.0,1.0,0
82318,0.0,2.0,1.0,0
48468,0.0,1.0,0.0,0
82317,1.0,0.0,0.0,0
82316,0.0,2.0,1.0,0
48471,0.0,2.0,3.0,0
82314,1.0,1.0,1.0,0
48473,1.0,0.0,0.0,0
48474,0.0,0.0,1.0,0
82312,1.0,0.0,1.0,0
48476,2.0,2.0,1.0,0
82311,1.0,1.0,1.0,0
48478,0.0,1.0,0.0,0
82309,0.0,1.0,0.0,0
82308,1.0,1.0,0.0,0
48481,0.0,1.0,0.0,0
48482,1.0,1.0,0.0,0
48483,1.0,1.0,1.0,0
48497,0.0,1.0,1.0,0
48496,1.0,2.0,1.0,0
48495,0.0,1.0,0.0,0
48494,0.0,2.0,1.0,0
48493,1.0,0.0,1.0,0
48492,1.0,1.0,1.0,0
48466,0.0,1.0,1.0,0
82306,1.0,1.0,0.0,0
48489,0.0,2.0,2.0,0
48488,1.0,0.0,0.0,0
48487,1.0,1.0,0.0,0
48486,1.0,2.0,1.0,0
48485,0.0,0.0,1.0,0
82307,1.0,1.0,0.0,0
48490,1.0,1.0,1.0,0
48465,0.0,1.0,1.0,0
48464,1.0,1.0,0.0,0
48463,0.0,2.0,2.0,0
82328,0.0,0.0,1.0,0
48443,1.0,0.0,3.0,0
48442,1.0,1.0,1.0,0
48441,1.0,1.0,0.0,0
82329,0.0,2.0,0.0,0
48439,2.0,1.0,1.0,0
48445,1.0,2.0,1.0,0
82330,0.0,1.0,0.0,0
48436,1.0,1.0,1.0,0
48435,0.0,0.0,1.0,0
48434,0.0,0.0,0.0,0
82332,0.0,1.0,1.0,0
48432,1.0,1.0,1.0,0
48431,0.0,2.0,0.0,0
82331,1.0,0.0,1.0,0
48498,1.0,2.0,1.0,0
82326,0.0,1.0,1.0,0
48448,1.0,1.0,0.0,0
48462,1.0,2.0,0.0,0
48461,1.0,0.0,0.0,0
48460,1.0,2.0,1.0,0
48459,0.0,2.0,1.0,0
82320,1.0,1.0,0.0,0
82321,0.0,1.0,0.0,0
48447,0.0,1.0,1.0,0
48456,0.0,1.0,0.0,0
82324,1.0,1.0,1.0,0
48453,0.0,2.0,2.0,0
82325,0.0,2.0,1.0,0
48451,0.0,0.0,2.0,0
48450,0.0,2.0,1.0,0
48449,0.0,1.0,0.0,0
82323,1.0,0.0,0.0,0
48499,0.0,2.0,0.0,0
48500,1.0,2.0,1.0,0
48501,0.0,2.0,0.0,0
48551,0.0,1.0,0.0,0
48550,0.0,1.0,2.0,0
48549,0.0,1.0,0.0,0
48548,0.0,1.0,0.0,0
48547,0.0,1.0,1.0,0
48546,1.0,2.0,0.0,0
82287,1.0,1.0,0.0,0
48545,1.0,2.0,1.0,0
48543,0.0,1.0,1.0,0
48542,0.0,1.0,0.0,0
48541,1.0,0.0,0.0,0
48540,0.0,0.0,1.0,0
48539,1.0,1.0,0.0,0
48538,0.0,0.0,0.0,0
82288,1.0,1.0,1.0,0
48537,0.0,0.0,1.0,0
48553,1.0,2.0,1.0,0
82286,1.0,1.0,1.0,0
48569,0.0,1.0,1.0,0
82280,0.0,0.0,1.0,0
82281,0.0,1.0,0.0,0
48566,1.0,1.0,2.0,0
48565,0.0,2.0,0.0,0
48564,1.0,2.0,1.0,0
48554,1.0,2.0,0.0,0
82282,0.0,2.0,0.0,0
48561,0.0,2.0,0.0,0
48560,0.0,1.0,1.0,0
48559,0.0,2.0,0.0,0
82283,0.0,2.0,1.0,0
48557,0.0,1.0,0.0,0
82285,1.0,2.0,1.0,0
48562,0.0,2.0,1.0,0
48430,0.0,0.0,0.0,0
48536,0.0,2.0,1.0,0
82289,1.0,2.0,0.0,0
48515,0.0,1.0,2.0,0
48514,0.0,0.0,0.0,0
48513,0.0,2.0,1.0,0
48512,0.0,1.0,1.0,0
48511,0.0,2.0,2.0,0
48510,0.0,0.0,0.0,0
48516,1.0,2.0,0.0,0
48509,0.0,1.0,0.0,0
48507,0.0,1.0,0.0,0
48506,0.0,1.0,0.0,0
82301,1.0,1.0,1.0,0
48504,1.0,1.0,1.0,0
48503,1.0,2.0,0.0,0
48502,1.0,1.0,0.0,0
82300,0.0,1.0,2.0,0
48535,1.0,2.0,1.0,0
82297,1.0,2.0,0.0,0
48519,0.0,2.0,0.0,0
82291,1.0,1.0,1.0,0
82293,0.0,2.0,0.0,0
48531,0.0,1.0,1.0,0
48530,0.0,0.0,1.0,0
48529,1.0,1.0,0.0,0
48528,0.0,0.0,0.0,0
48518,0.0,1.0,1.0,0
48527,0.0,1.0,2.0,0
48525,1.0,0.0,1.0,0
48524,0.0,0.0,0.0,0
48523,1.0,1.0,1.0,0
82295,1.0,2.0,1.0,0
82296,0.0,0.0,1.0,0
48520,1.0,2.0,1.0,0
48526,0.0,1.0,1.0,0
48571,0.0,1.0,2.0,0
82334,1.0,1.0,1.0,0
48427,0.0,0.0,1.0,0
48324,1.0,1.0,2.0,0
48325,1.0,2.0,0.0,0
48326,0.0,0.0,0.0,0
48327,0.0,0.0,0.0,0
82359,1.0,2.0,1.0,0
82357,0.0,2.0,1.0,0
48330,1.0,2.0,2.0,0
82356,0.0,1.0,0.0,0
48332,1.0,1.0,1.0,0
48333,0.0,1.0,1.0,0
48334,0.0,2.0,0.0,0
48335,0.0,0.0,1.0,0
82355,1.0,1.0,1.0,0
48337,1.0,1.0,1.0,0
48338,0.0,2.0,1.0,0
48339,1.0,2.0,1.0,0
82354,0.0,1.0,0.0,0
48354,0.0,0.0,1.0,0
48353,0.0,2.0,0.0,0
48352,0.0,1.0,0.0,0
48351,1.0,1.0,0.0,0
48350,0.0,1.0,1.0,0
82353,1.0,0.0,2.0,0
48323,0.0,1.0,0.0,0
48348,0.0,1.0,0.0,0
48346,0.0,1.0,1.0,0
48345,0.0,2.0,1.0,0
48344,1.0,1.0,1.0,0
48343,1.0,2.0,0.0,0
48342,0.0,1.0,0.0,0
48341,1.0,2.0,0.0,0
48347,0.0,1.0,0.0,0
48322,0.0,1.0,1.0,0
48321,0.0,2.0,0.0,0
48320,0.0,1.0,1.0,0
48301,0.0,2.0,0.0,0
48300,1.0,0.0,1.0,0
48299,1.0,2.0,1.0,0
48298,1.0,1.0,2.0,0
48297,0.0,1.0,0.0,0
48296,1.0,2.0,2.0,0
48302,2.0,1.0,2.0,0
48295,2.0,1.0,0.0,0
48293,0.0,1.0,1.0,0
82367,1.0,2.0,1.0,0
82368,1.0,0.0,1.0,0
82369,0.0,0.0,1.0,0
48289,0.0,1.0,0.0,0
48288,1.0,1.0,1.0,0
48294,1.0,1.0,0.0,0
48355,0.0,1.0,1.0,0
48303,1.0,2.0,1.0,0
82365,0.0,1.0,1.0,0
48319,0.0,1.0,0.0,0
48318,0.0,0.0,2.0,0
48317,0.0,1.0,0.0,0
48316,2.0,1.0,1.0,0
48315,0.0,0.0,1.0,0
82361,0.0,1.0,1.0,0
82366,0.0,1.0,0.0,0
82363,0.0,1.0,0.0,0
48311,0.0,2.0,1.0,0
48310,0.0,0.0,1.0,0
48309,0.0,1.0,1.0,0
48308,0.0,2.0,1.0,0
82364,1.0,0.0,0.0,0
48306,1.0,1.0,0.0,0
48312,0.0,2.0,1.0,0
48356,0.0,2.0,2.0,0
48357,1.0,1.0,0.0,0
48358,1.0,1.0,1.0,0
48408,1.0,1.0,1.0,0
48407,1.0,2.0,1.0,0
48406,1.0,1.0,0.0,0
48405,1.0,1.0,0.0,0
48404,0.0,0.0,1.0,0
82342,1.0,1.0,0.0,0
48409,0.0,2.0,0.0,0
48402,2.0,2.0,0.0,0
48400,1.0,1.0,0.0,0
48399,1.0,1.0,1.0,0
48398,0.0,2.0,0.0,0
82343,1.0,0.0,2.0,0
48396,0.0,2.0,0.0,0
48395,0.0,1.0,0.0,0
48401,1.0,0.0,1.0,0
48394,0.0,0.0,0.0,0
48410,1.0,1.0,1.0,0
48412,0.0,1.0,1.0,0
48426,1.0,0.0,0.0,0
48425,1.0,1.0,0.0,0
82336,0.0,1.0,1.0,0
48423,1.0,1.0,1.0,0
82337,1.0,1.0,0.0,0
82338,0.0,1.0,0.0,0
48411,0.0,1.0,0.0,0
82340,0.0,0.0,0.0,0
48418,0.0,1.0,0.0,0
48417,0.0,1.0,1.0,0
82341,0.0,1.0,0.0,0
48415,1.0,2.0,2.0,0
48414,1.0,1.0,0.0,0
48413,1.0,2.0,1.0,0
48419,0.0,2.0,1.0,0
48428,0.0,1.0,1.0,0
48393,1.0,2.0,2.0,0
48391,0.0,2.0,2.0,0
48372,1.0,1.0,2.0,0
48371,0.0,1.0,0.0,0
48370,1.0,2.0,1.0,0
48369,0.0,1.0,0.0,0
48368,0.0,2.0,1.0,0
82349,1.0,2.0,0.0,0
48373,0.0,2.0,0.0,0
48366,0.0,2.0,2.0,0
48364,1.0,2.0,0.0,0
48363,1.0,1.0,1.0,0
82350,1.0,0.0,0.0,0
82351,0.0,2.0,1.0,0
48360,0.0,1.0,1.0,0
48359,0.0,0.0,1.0,0
48365,0.0,2.0,0.0,0
48392,0.0,0.0,1.0,0
48374,1.0,1.0,0.0,0
48376,0.0,1.0,0.0,0
48390,0.0,2.0,2.0,0
48389,0.0,0.0,1.0,0
48388,1.0,0.0,1.0,0
48387,1.0,1.0,1.0,0
48386,1.0,1.0,0.0,0
48385,1.0,1.0,0.0,0
82348,0.0,0.0,1.0,0
48384,1.0,1.0,2.0,0
82344,1.0,1.0,0.0,0
48381,0.0,0.0,0.0,0
82345,0.0,1.0,1.0,0
82347,0.0,2.0,0.0,0
48378,0.0,0.0,1.0,0
48377,0.0,1.0,1.0,0
48383,0.0,1.0,1.0,0
49142,0.0,0.0,0.0,0
49143,0.0,0.0,1.0,0
49144,0.0,1.0,0.0,0
49896,1.0,0.0,1.0,0
49897,0.0,1.0,1.0,0
81780,0.0,2.0,1.0,0
49899,1.0,0.0,0.0,0
49900,0.0,1.0,2.0,0
49901,1.0,1.0,0.0,0
81779,1.0,1.0,2.0,0
81778,0.0,0.0,2.0,0
81777,1.0,2.0,1.0,0
81776,0.0,0.0,0.0,0
49906,0.0,0.0,0.0,0
81775,1.0,1.0,0.0,0
49908,1.0,0.0,1.0,0
49909,1.0,2.0,1.0,0
81774,1.0,2.0,1.0,0
49911,1.0,0.0,0.0,0
49912,2.0,0.0,2.0,0
81771,2.0,2.0,1.0,0
49925,1.0,1.0,1.0,0
49924,1.0,2.0,1.0,0
49923,1.0,2.0,0.0,0
49922,0.0,2.0,1.0,0
49921,2.0,2.0,0.0,0
49895,0.0,1.0,1.0,0
49920,0.0,1.0,0.0,0
49918,0.0,0.0,1.0,0
49917,1.0,0.0,1.0,0
49916,1.0,1.0,0.0,0
81772,0.0,1.0,1.0,0
49914,0.0,1.0,1.0,0
81773,0.0,0.0,0.0,0
49919,1.0,0.0,1.0,0
81781,0.0,2.0,0.0,0
81782,1.0,0.0,1.0,0
81783,1.0,1.0,1.0,0
81789,1.0,2.0,1.0,0
49872,0.0,2.0,1.0,0
81790,0.0,0.0,1.0,0
49870,0.0,0.0,1.0,0
81791,1.0,1.0,0.0,0
49868,0.0,1.0,0.0,0
49874,1.0,1.0,1.0,0
49867,0.0,1.0,2.0,0
49865,0.0,2.0,1.0,0
49864,1.0,0.0,1.0,0
49863,0.0,1.0,1.0,0
49862,0.0,2.0,1.0,0
49861,0.0,1.0,1.0,0
81794,1.0,2.0,0.0,0
49866,1.0,2.0,0.0,0
81770,0.0,0.0,1.0,0
81788,1.0,1.0,1.0,0
81787,1.0,2.0,0.0,0
49891,0.0,0.0,0.0,0
49890,0.0,1.0,1.0,0
81784,0.0,1.0,0.0,0
49888,1.0,1.0,0.0,0
49887,0.0,0.0,1.0,0
49886,1.0,2.0,1.0,0
49876,1.0,1.0,0.0,0
49885,1.0,2.0,0.0,0
49883,1.0,2.0,0.0,0
49882,1.0,1.0,1.0,0
81785,2.0,1.0,0.0,0
81786,0.0,1.0,0.0,0
49879,0.0,1.0,1.0,0
49878,0.0,1.0,1.0,0
49884,0.0,2.0,2.0,0
49859,1.0,0.0,1.0,0
49928,0.0,1.0,0.0,0
81767,0.0,2.0,1.0,0
81750,1.0,1.0,2.0,0
49968,1.0,1.0,1.0,0
49969,0.0,0.0,1.0,0
49970,0.0,2.0,0.0,0
49971,1.0,0.0,0.0,0
81749,1.0,0.0,0.0,0
49973,0.0,1.0,1.0,0
49974,1.0,0.0,1.0,0
49975,1.0,1.0,0.0,0
49976,1.0,2.0,2.0,0
49977,1.0,1.0,0.0,0
49978,0.0,2.0,0.0,0
49979,0.0,2.0,1.0,0
49980,0.0,1.0,0.0,0
49981,0.0,0.0,1.0,0
49982,0.0,1.0,1.0,0
49983,0.0,0.0,0.0,0
49997,0.0,0.0,0.0,0
49996,1.0,2.0,1.0,0
81743,0.0,2.0,0.0,0
49994,1.0,2.0,2.0,0
49993,0.0,1.0,1.0,0
49992,0.0,2.0,0.0,0
49966,0.0,0.0,0.0,0
49991,0.0,1.0,2.0,0
81745,0.0,0.0,1.0,0
81746,1.0,2.0,2.0,0
49987,1.0,2.0,1.0,0
49986,0.0,2.0,1.0,0
49985,1.0,1.0,1.0,0
49984,0.0,2.0,0.0,0
49990,1.0,1.0,0.0,0
81751,0.0,1.0,0.0,0
49964,1.0,1.0,0.0,0
49963,0.0,2.0,0.0,0
49944,1.0,1.0,2.0,0
49943,0.0,1.0,1.0,0
49942,0.0,1.0,0.0,0
81762,1.0,0.0,1.0,0
81765,0.0,0.0,1.0,0
81766,0.0,2.0,1.0,0
49945,0.0,0.0,1.0,0
49938,1.0,0.0,0.0,0
49936,1.0,1.0,2.0,0
49935,0.0,2.0,0.0,0
49934,0.0,1.0,1.0,0
49933,1.0,2.0,0.0,0
49932,0.0,1.0,2.0,0
49931,1.0,2.0,0.0,0
49937,0.0,2.0,0.0,0
81769,1.0,2.0,0.0,0
81761,1.0,2.0,0.0,0
49948,0.0,2.0,0.0,0
49962,0.0,0.0,2.0,0
49961,1.0,1.0,0.0,0
81752,1.0,1.0,1.0,0
49959,0.0,2.0,2.0,0
49958,0.0,2.0,1.0,0
49957,1.0,0.0,2.0,0
49947,0.0,0.0,1.0,0
49956,2.0,1.0,1.0,0
49954,0.0,1.0,1.0,0
81756,0.0,2.0,1.0,0
49952,0.0,1.0,0.0,0
81759,0.0,0.0,1.0,0
81760,1.0,1.0,1.0,0
49949,0.0,1.0,1.0,0
49955,0.0,1.0,1.0,0
49858,0.0,2.0,1.0,0
49857,0.0,2.0,1.0,0
81795,0.0,2.0,0.0,0
49753,1.0,0.0,0.0,0
81835,0.0,2.0,2.0,0
49755,0.0,0.0,0.0,0
49756,0.0,2.0,0.0,0
49757,0.0,2.0,1.0,0
49758,1.0,1.0,1.0,0
49759,1.0,1.0,1.0,0
49760,0.0,1.0,1.0,0
49761,0.0,1.0,0.0,0
49762,0.0,2.0,0.0,0
81834,1.0,0.0,1.0,0
49764,1.0,1.0,0.0,0
49765,1.0,2.0,0.0,0
81833,0.0,1.0,1.0,0
49767,1.0,1.0,1.0,0
49768,1.0,1.0,0.0,0
49769,1.0,1.0,1.0,0
81824,0.0,2.0,0.0,0
49782,0.0,2.0,0.0,0
49781,0.0,0.0,3.0,0
81825,1.0,0.0,2.0,0
49779,0.0,2.0,0.0,0
81827,1.0,0.0,0.0,0
49752,0.0,1.0,1.0,0
81829,0.0,1.0,0.0,0
49775,1.0,1.0,0.0,0
49774,1.0,1.0,0.0,0
49773,0.0,0.0,1.0,0
81830,0.0,1.0,1.0,0
81831,2.0,2.0,1.0,0
49770,0.0,1.0,0.0,0
49776,0.0,1.0,0.0,0
81836,0.0,0.0,0.0,0
49750,1.0,2.0,1.0,0
49749,1.0,1.0,1.0,0
49730,1.0,1.0,1.0,0
81844,0.0,2.0,1.0,0
49728,1.0,0.0,1.0,0
49727,1.0,1.0,0.0,0
81845,1.0,1.0,1.0,0
49725,1.0,2.0,2.0,0
81843,1.0,2.0,1.0,0
49724,1.0,2.0,0.0,0
81846,0.0,1.0,0.0,0
49721,0.0,1.0,0.0,0
49720,1.0,2.0,2.0,0
49719,1.0,1.0,1.0,0
81847,1.0,2.0,1.0,0
49717,0.0,2.0,1.0,0
49723,2.0,0.0,0.0,0
49784,0.0,1.0,2.0,0
49732,1.0,0.0,2.0,0
49734,0.0,1.0,0.0,0
49748,0.0,1.0,0.0,0
49747,0.0,2.0,0.0,0
49746,0.0,0.0,0.0,0
49745,1.0,2.0,0.0,0
49744,0.0,2.0,2.0,0
49743,1.0,1.0,2.0,0
81842,1.0,1.0,0.0,0
81837,0.0,2.0,1.0,0
81839,1.0,2.0,0.0,0
81840,0.0,2.0,0.0,0
49738,0.0,1.0,0.0,0
81841,0.0,1.0,0.0,0
49736,0.0,2.0,1.0,0
49735,1.0,1.0,2.0,0
81838,0.0,1.0,0.0,0
49785,0.0,2.0,1.0,0
49786,0.0,2.0,1.0,0
49787,1.0,1.0,0.0,0
81800,0.0,1.0,0.0,0
49836,1.0,1.0,0.0,0
81802,1.0,0.0,1.0,0
81803,1.0,1.0,2.0,0
49833,0.0,1.0,1.0,0
49832,1.0,1.0,0.0,0
49838,0.0,2.0,1.0,0
49831,0.0,2.0,2.0,0
81804,0.0,1.0,1.0,0
49828,0.0,0.0,0.0,0
49827,0.0,1.0,1.0,0
81806,0.0,0.0,1.0,0
49825,2.0,2.0,1.0,0
49824,0.0,2.0,0.0,0
49830,0.0,2.0,1.0,0
49823,1.0,0.0,0.0,0
49839,1.0,1.0,0.0,0
49841,1.0,2.0,2.0,0
49855,1.0,0.0,1.0,0
81796,1.0,0.0,2.0,0
49853,1.0,2.0,1.0,0
49852,0.0,0.0,0.0,0
49851,0.0,2.0,1.0,0
81797,1.0,1.0,1.0,0
49840,1.0,2.0,0.0,0
81799,0.0,1.0,1.0,0
49847,0.0,2.0,0.0,0
49846,0.0,1.0,0.0,0
49845,0.0,0.0,1.0,0
49844,1.0,1.0,1.0,0
49843,0.0,2.0,0.0,0
49842,1.0,1.0,1.0,0
49848,0.0,1.0,0.0,0
49998,0.0,1.0,0.0,0
49822,0.0,2.0,1.0,0
49820,0.0,1.0,0.0,0
49801,0.0,1.0,1.0,0
49800,2.0,1.0,0.0,0
49799,1.0,1.0,1.0,0
81819,1.0,0.0,0.0,0
49797,0.0,1.0,1.0,0
49796,0.0,2.0,1.0,0
49802,0.0,2.0,0.0,0
49795,1.0,2.0,0.0,0
49793,0.0,0.0,2.0,0
49792,0.0,2.0,0.0,0
81822,1.0,2.0,1.0,0
81823,1.0,2.0,0.0,0
49789,1.0,1.0,1.0,0
49788,0.0,0.0,1.0,0
81821,1.0,1.0,1.0,0
81811,1.0,0.0,0.0,0
49803,1.0,1.0,0.0,0
49805,1.0,0.0,1.0,0
81813,1.0,0.0,1.0,0
49818,1.0,1.0,1.0,0
49817,1.0,1.0,0.0,0
49816,1.0,0.0,2.0,0
49815,1.0,1.0,2.0,0
49814,0.0,1.0,0.0,0
81817,0.0,1.0,1.0,0
49813,1.0,2.0,0.0,0
49811,0.0,2.0,1.0,0
49810,0.0,1.0,2.0,0
81814,0.0,0.0,1.0,0
49808,1.0,2.0,1.0,0
49807,1.0,1.0,0.0,0
81815,0.0,1.0,0.0,0
49812,1.0,1.0,1.0,0
49999,1.0,0.0,1.0,0
50000,0.0,2.0,1.0,0
50001,0.0,1.0,1.0,0
81692,0.0,2.0,0.0,0
50182,1.0,0.0,0.0,0
50183,0.0,0.0,0.0,0
50184,1.0,2.0,0.0,0
81691,1.0,1.0,1.0,0
50186,0.0,1.0,0.0,0
81690,0.0,1.0,1.0,0
50188,0.0,1.0,1.0,0
50189,1.0,1.0,1.0,0
50190,0.0,2.0,1.0,0
50191,1.0,2.0,1.0,0
81689,0.0,1.0,1.0,0
81686,0.0,0.0,1.0,0
50194,0.0,1.0,0.0,0
50195,0.0,0.0,1.0,0
81685,0.0,0.0,1.0,0
50197,1.0,1.0,1.0,0
81679,1.0,1.0,0.0,0
50210,0.0,1.0,0.0,0
50209,1.0,0.0,0.0,0
50208,1.0,2.0,1.0,0
50207,1.0,2.0,0.0,0
50206,1.0,1.0,0.0,0
50180,0.0,2.0,1.0,0
81680,1.0,2.0,1.0,0
81682,0.0,1.0,1.0,0
81683,0.0,0.0,1.0,0
81684,0.0,2.0,0.0,0
50200,0.0,2.0,1.0,0
50199,1.0,1.0,0.0,0
50198,1.0,2.0,1.0,0
81681,0.0,2.0,1.0,0
50179,1.0,1.0,1.0,0
81693,1.0,0.0,1.0,0
50177,1.0,0.0,0.0,0
50158,0.0,2.0,0.0,0
81701,0.0,1.0,2.0,0
50156,1.0,1.0,0.0,0
50155,0.0,1.0,0.0,0
81702,2.0,1.0,0.0,0
50153,0.0,1.0,0.0,0
81700,0.0,1.0,1.0,0
50152,0.0,1.0,0.0,0
50150,1.0,2.0,1.0,0
81703,0.0,2.0,0.0,0
81704,1.0,1.0,2.0,0
50147,0.0,2.0,0.0,0
50146,1.0,1.0,1.0,0
81705,1.0,1.0,0.0,0
50151,0.0,1.0,2.0,0
50212,1.0,1.0,1.0,0
81699,1.0,1.0,0.0,0
50162,0.0,2.0,1.0,0
50176,0.0,1.0,0.0,0
50175,1.0,1.0,1.0,0
50174,1.0,1.0,1.0,0
50173,1.0,2.0,1.0,0
50172,0.0,1.0,0.0,0
50171,0.0,1.0,0.0,0
50161,0.0,2.0,0.0,0
81695,1.0,0.0,0.0,0
81697,2.0,1.0,0.0,0
50167,0.0,0.0,2.0,0
81698,1.0,2.0,1.0,0
50165,0.0,1.0,1.0,0
50164,0.0,0.0,1.0,0
50163,1.0,2.0,0.0,0
50169,1.0,1.0,1.0,0
50213,0.0,2.0,1.0,0
81678,1.0,1.0,0.0,0
50215,1.0,1.0,0.0,0
50265,1.0,1.0,1.0,0
50264,1.0,1.0,0.0,0
81665,0.0,1.0,0.0,0
50262,0.0,0.0,2.0,0
50261,1.0,2.0,0.0,0
50260,0.0,2.0,1.0,0
50266,1.0,1.0,0.0,0
50259,1.0,0.0,0.0,0
50257,1.0,0.0,1.0,0
50256,1.0,0.0,1.0,0
50255,1.0,2.0,2.0,0
81666,1.0,0.0,0.0,0
50253,1.0,2.0,0.0,0
50252,0.0,1.0,1.0,0
50258,0.0,1.0,0.0,0
50251,0.0,2.0,1.0,0
50267,0.0,2.0,2.0,0
50269,1.0,1.0,2.0,0
50283,2.0,2.0,0.0,0
81662,0.0,2.0,1.0,0
50281,1.0,0.0,2.0,0
81663,1.0,0.0,0.0,0
50279,0.0,1.0,2.0,0
50278,0.0,1.0,1.0,0
50268,0.0,2.0,1.0,0
50277,1.0,1.0,1.0,0
50275,0.0,0.0,1.0,0
50274,1.0,0.0,0.0,0
81664,0.0,1.0,0.0,0
50272,0.0,1.0,1.0,0
50271,0.0,0.0,1.0,0
50270,0.0,2.0,1.0,0
50276,1.0,1.0,0.0,0
50144,0.0,0.0,1.0,0
50250,2.0,2.0,0.0,0
50248,1.0,1.0,1.0,0
81674,0.0,2.0,1.0,0
50228,0.0,0.0,0.0,0
50227,1.0,0.0,1.0,0
50226,1.0,1.0,1.0,0
50225,0.0,2.0,2.0,0
81676,1.0,2.0,1.0,0
50230,1.0,1.0,0.0,0
50223,0.0,2.0,2.0,0
81677,1.0,0.0,1.0,0
50220,0.0,2.0,0.0,0
50219,0.0,2.0,0.0,0
50218,0.0,1.0,2.0,0
50217,1.0,1.0,1.0,0
50216,0.0,1.0,1.0,0
50222,0.0,2.0,1.0,0
81668,0.0,2.0,0.0,0
50231,0.0,1.0,1.0,0
50233,0.0,0.0,0.0,0
50247,0.0,0.0,0.0,0
50246,0.0,0.0,2.0,0
81669,1.0,2.0,0.0,0
81670,1.0,1.0,1.0,0
81672,0.0,1.0,0.0,0
81673,0.0,2.0,1.0,0
50232,1.0,1.0,0.0,0
50241,0.0,1.0,2.0,0
50239,0.0,2.0,1.0,0
50238,0.0,0.0,0.0,0
50237,0.0,2.0,0.0,0
50236,0.0,0.0,0.0,0
50235,1.0,0.0,2.0,0
50234,0.0,1.0,1.0,0
50240,0.0,0.0,0.0,0
49716,1.0,0.0,0.0,0
50143,0.0,1.0,1.0,0
50141,2.0,2.0,1.0,0
81738,1.0,2.0,1.0,0
50039,0.0,1.0,1.0,0
50040,1.0,1.0,0.0,0
50041,1.0,2.0,0.0,0
50042,1.0,1.0,0.0,0
81737,1.0,1.0,2.0,0
50044,0.0,1.0,1.0,0
81736,1.0,1.0,0.0,0
50046,1.0,2.0,2.0,0
81734,0.0,1.0,2.0,0
81733,0.0,0.0,0.0,0
50049,1.0,1.0,2.0,0
50050,0.0,2.0,0.0,0
81732,1.0,0.0,0.0,0
50052,1.0,0.0,1.0,0
50053,0.0,1.0,2.0,0
50054,1.0,0.0,1.0,0
50068,0.0,2.0,1.0,0
50067,0.0,1.0,1.0,0
50066,1.0,2.0,1.0,0
50065,0.0,2.0,0.0,0
50064,1.0,1.0,0.0,0
50063,1.0,2.0,1.0,0
50037,1.0,1.0,0.0,0
50062,0.0,0.0,1.0,0
50060,1.0,1.0,0.0,0
50059,0.0,1.0,0.0,0
50058,0.0,1.0,1.0,0
50057,0.0,2.0,3.0,0
50056,1.0,2.0,2.0,0
50055,1.0,2.0,1.0,0
81730,1.0,2.0,1.0,0
50036,0.0,1.0,1.0,0
50035,0.0,0.0,1.0,0
50034,0.0,0.0,0.0,0
50015,0.0,2.0,1.0,0
50014,1.0,1.0,2.0,0
50013,0.0,2.0,2.0,0
50012,1.0,1.0,0.0,0
81741,0.0,1.0,1.0,0
50010,0.0,2.0,0.0,0
50016,1.0,2.0,0.0,0
50009,0.0,0.0,1.0,0
50007,1.0,0.0,0.0,0
50006,1.0,2.0,0.0,0
50005,1.0,1.0,1.0,0
50004,0.0,0.0,0.0,0
50003,0.0,0.0,2.0,0
50002,1.0,2.0,0.0,0
50008,0.0,1.0,1.0,0
50069,0.0,0.0,1.0,0
50017,0.0,1.0,1.0,0
50019,0.0,1.0,1.0,0
50033,1.0,1.0,0.0,0
50032,0.0,1.0,2.0,0
81739,0.0,0.0,1.0,0
50030,1.0,1.0,1.0,0
81740,0.0,1.0,0.0,0
50028,0.0,0.0,0.0,0
50018,1.0,0.0,1.0,0
50027,0.0,1.0,1.0,0
50025,1.0,0.0,0.0,0
50024,0.0,0.0,0.0,0
50023,1.0,0.0,0.0,0
50022,1.0,0.0,1.0,0
50021,1.0,1.0,0.0,0
50020,1.0,1.0,1.0,0
50026,0.0,2.0,0.0,0
81729,1.0,1.0,0.0,0
50071,1.0,2.0,1.0,0
50072,0.0,2.0,0.0,0
50122,1.0,0.0,1.0,0
